,BEC,USD,Country,Year,"import, export"
6663,212.0,4808945.0,usa,2014.0,export
6664,312.0,22116992.0,usa,2014.0,export
6665,512.0,5104121.0,usa,2014.0,export
6666,612.0,54488.0,usa,2014.0,export
6667,712.0,7084485.0,usa,2014.0,export
6668,1111.0,59385912.0,usa,2014.0,export
6669,2111.0,29643863.0,usa,2014.0,export
6670,3111.0,3245479.0,usa,2014.0,export
6671,3112.0,19755361.0,usa,2014.0,export
6672,4111.0,4481548.0,usa,2014.0,export
6673,5111.0,1600.0,usa,2014.0,export
6674,5112.0,6236248.0,usa,2014.0,export
6675,7111.0,7359.0,usa,2014.0,export
6676,111210.0,31942065.0,usa,2014.0,export
6677,111220.0,867117.0,usa,2014.0,export
6678,112010.0,11581036.0,usa,2014.0,export
6679,113101.0,64811582.0,usa,2014.0,export
6680,113201.0,12661868.0,usa,2014.0,export
6681,113202.0,62220.0,usa,2014.0,export
6682,211210.0,71480454.0,usa,2014.0,export
6683,211220.0,70777513.0,usa,2014.0,export
6684,212010.0,28102715.0,usa,2014.0,export
6685,212020.0,8449943.0,usa,2014.0,export
6686,213101.0,127962987.0,usa,2014.0,export
6687,213201.0,564140.0,usa,2014.0,export
6688,213202.0,202036.0,usa,2014.0,export
6689,311210.0,61597878.0,usa,2014.0,export
6690,311220.0,85608748.0,usa,2014.0,export
6691,312010.0,16601357.0,usa,2014.0,export
6692,312020.0,8898291.0,usa,2014.0,export
6693,313101.0,5124096.0,usa,2014.0,export
6694,313201.0,303988.0,usa,2014.0,export
6695,313202.0,18098384.0,usa,2014.0,export
6696,411210.0,58955612.0,usa,2014.0,export
6697,411220.0,9621180.0,usa,2014.0,export
6698,412010.0,2207817.0,usa,2014.0,export
6699,412020.0,31942.0,usa,2014.0,export
6700,413101.0,18962.0,usa,2014.0,export
6701,413102.0,15073.0,usa,2014.0,export
6702,413201.0,638484.0,usa,2014.0,export
6703,413202.0,20296714.0,usa,2014.0,export
6704,511210.0,19008766.0,usa,2014.0,export
6705,511220.0,111341371.0,usa,2014.0,export
6706,512010.0,5576289.0,usa,2014.0,export
6707,512020.0,31920373.0,usa,2014.0,export
6708,513202.0,66154775.0,usa,2014.0,export
6709,611210.0,5231754.0,usa,2014.0,export
6710,611220.0,82596400.0,usa,2014.0,export
6711,612010.0,1241146.0,usa,2014.0,export
6712,612020.0,65112581.0,usa,2014.0,export
6713,613101.0,74451.0,usa,2014.0,export
6714,613201.0,265395.0,usa,2014.0,export
6715,613202.0,28001533.0,usa,2014.0,export
6716,711210.0,700182.0,usa,2014.0,export
6717,711220.0,79330968.0,usa,2014.0,export
6718,712010.0,784379.0,usa,2014.0,export
6719,712020.0,36230012.0,usa,2014.0,export
6720,713101.0,12112487.0,usa,2014.0,export
6721,713201.0,205141.0,usa,2014.0,export
6722,713202.0,28295058.0,usa,2014.0,export
6723,811210.0,1443186.0,usa,2014.0,export
6724,811220.0,1645543.0,usa,2014.0,export
6725,812020.0,3639329.0,usa,2014.0,export
6726,813101.0,22161.0,usa,2014.0,export
6727,813201.0,2945674.0,usa,2014.0,export
6728,813202.0,145049.0,usa,2014.0,export
6729,212.0,4758925.0,usa,2015.0,export
6730,312.0,21092472.0,usa,2015.0,export
6731,512.0,5114149.0,usa,2015.0,export
6732,612.0,42022.0,usa,2015.0,export
6733,712.0,6752520.0,usa,2015.0,export
6734,1111.0,49401764.0,usa,2015.0,export
6735,2111.0,21756098.0,usa,2015.0,export
6736,3111.0,3045382.0,usa,2015.0,export
6737,3112.0,19590375.0,usa,2015.0,export
6738,4111.0,3958792.0,usa,2015.0,export
6739,5111.0,1560.0,usa,2015.0,export
6740,5112.0,6315494.0,usa,2015.0,export
6741,7111.0,32750.0,usa,2015.0,export
6742,111210.0,28508425.0,usa,2015.0,export
6743,111220.0,855710.0,usa,2015.0,export
6744,112010.0,10709023.0,usa,2015.0,export
6745,113101.0,60449947.0,usa,2015.0,export
6746,113201.0,12824569.0,usa,2015.0,export
6747,113202.0,63894.0,usa,2015.0,export
6748,211210.0,64660605.0,usa,2015.0,export
6749,211220.0,64046266.0,usa,2015.0,export
6750,212010.0,25756215.0,usa,2015.0,export
6751,212020.0,8224159.0,usa,2015.0,export
6752,213101.0,85311939.0,usa,2015.0,export
6753,213201.0,241128.0,usa,2015.0,export
6754,213202.0,268418.0,usa,2015.0,export
6755,311210.0,58180427.0,usa,2015.0,export
6756,311220.0,80293047.0,usa,2015.0,export
6757,312010.0,15313839.0,usa,2015.0,export
6758,312020.0,8696267.0,usa,2015.0,export
6759,313101.0,4586182.0,usa,2015.0,export
6760,313201.0,309772.0,usa,2015.0,export
6761,313202.0,17367371.0,usa,2015.0,export
6762,411210.0,53319586.0,usa,2015.0,export
6763,411220.0,9413228.0,usa,2015.0,export
6764,412010.0,1888796.0,usa,2015.0,export
6765,412020.0,37695.0,usa,2015.0,export
6766,413101.0,49993.0,usa,2015.0,export
6767,413102.0,13978.0,usa,2015.0,export
6768,413201.0,604120.0,usa,2015.0,export
6769,413202.0,19462505.0,usa,2015.0,export
6770,511210.0,16390131.0,usa,2015.0,export
6771,511220.0,108762259.0,usa,2015.0,export
6772,512010.0,5351735.0,usa,2015.0,export
6773,512020.0,28562836.0,usa,2015.0,export
6774,513202.0,59373935.0,usa,2015.0,export
6775,611210.0,4991992.0,usa,2015.0,export
6776,611220.0,80233332.0,usa,2015.0,export
6777,612010.0,1148737.0,usa,2015.0,export
6778,612020.0,65537316.0,usa,2015.0,export
6779,613101.0,72312.0,usa,2015.0,export
6780,613201.0,267365.0,usa,2015.0,export
6781,613202.0,26291037.0,usa,2015.0,export
6782,711210.0,747478.0,usa,2015.0,export
6783,711220.0,82544178.0,usa,2015.0,export
6784,712010.0,766442.0,usa,2015.0,export
6785,712020.0,35841725.0,usa,2015.0,export
6786,713101.0,12205561.0,usa,2015.0,export
6787,713201.0,200042.0,usa,2015.0,export
6788,713202.0,29134646.0,usa,2015.0,export
6789,811210.0,1419633.0,usa,2015.0,export
6790,811220.0,1575696.0,usa,2015.0,export
6791,812020.0,3352224.0,usa,2015.0,export
6792,813101.0,23030.0,usa,2015.0,export
6793,813201.0,3414612.0,usa,2015.0,export
6794,813202.0,868904.0,usa,2015.0,export
6795,212.0,4566684.0,usa,2016.0,export
6796,312.0,19250311.0,usa,2016.0,export
6797,512.0,5023636.0,usa,2016.0,export
6798,612.0,28181.0,usa,2016.0,export
6799,712.0,6784503.0,usa,2016.0,export
6800,1111.0,53362564.0,usa,2016.0,export
6801,2111.0,20196078.0,usa,2016.0,export
6802,3111.0,2769881.0,usa,2016.0,export
6803,3112.0,19021591.0,usa,2016.0,export
6804,4111.0,4023146.0,usa,2016.0,export
6805,5111.0,722.0,usa,2016.0,export
6806,5112.0,6515833.0,usa,2016.0,export
6807,7111.0,22873.0,usa,2016.0,export
6808,111210.0,25716463.0,usa,2016.0,export
6809,111220.0,801848.0,usa,2016.0,export
6810,112010.0,9417535.0,usa,2016.0,export
6811,113101.0,60504750.0,usa,2016.0,export
6812,113201.0,12068870.0,usa,2016.0,export
6813,113202.0,63517.0,usa,2016.0,export
6814,211210.0,58306316.0,usa,2016.0,export
6815,211220.0,58039971.0,usa,2016.0,export
6816,212010.0,23028006.0,usa,2016.0,export
6817,212020.0,8060651.0,usa,2016.0,export
6818,213101.0,75800312.0,usa,2016.0,export
6819,213201.0,193255.0,usa,2016.0,export
6820,213202.0,211603.0,usa,2016.0,export
6821,311210.0,57447955.0,usa,2016.0,export
6822,311220.0,75100673.0,usa,2016.0,export
6823,312010.0,13970207.0,usa,2016.0,export
6824,312020.0,7783173.0,usa,2016.0,export
6825,313101.0,4372376.0,usa,2016.0,export
6826,313201.0,292548.0,usa,2016.0,export
6827,313202.0,16314577.0,usa,2016.0,export
6828,411210.0,52413984.0,usa,2016.0,export
6829,411220.0,8762301.0,usa,2016.0,export
6830,412010.0,1623740.0,usa,2016.0,export
6831,412020.0,34197.0,usa,2016.0,export
6832,413101.0,15860.0,usa,2016.0,export
6833,413102.0,10343.0,usa,2016.0,export
6834,413201.0,535307.0,usa,2016.0,export
6835,413202.0,18887689.0,usa,2016.0,export
6836,511210.0,14399547.0,usa,2016.0,export
6837,511220.0,106426878.0,usa,2016.0,export
6838,512010.0,4691615.0,usa,2016.0,export
6839,512020.0,28214174.0,usa,2016.0,export
6840,513202.0,57736959.0,usa,2016.0,export
6841,611210.0,4654671.0,usa,2016.0,export
6842,611220.0,79906784.0,usa,2016.0,export
6843,612010.0,1070586.0,usa,2016.0,export
6844,612020.0,65612963.0,usa,2016.0,export
6845,613101.0,67209.0,usa,2016.0,export
6846,613201.0,222012.0,usa,2016.0,export
6847,613202.0,24720023.0,usa,2016.0,export
6848,711210.0,733718.0,usa,2016.0,export
6849,711220.0,81722359.0,usa,2016.0,export
6850,712010.0,856154.0,usa,2016.0,export
6851,712020.0,35681134.0,usa,2016.0,export
6852,713101.0,12345301.0,usa,2016.0,export
6853,713201.0,172977.0,usa,2016.0,export
6854,713202.0,29213643.0,usa,2016.0,export
6855,811210.0,1281304.0,usa,2016.0,export
6856,811220.0,1347190.0,usa,2016.0,export
6857,812020.0,3471935.0,usa,2016.0,export
6858,813101.0,17216.0,usa,2016.0,export
6859,813201.0,3813976.0,usa,2016.0,export
6860,813202.0,670269.0,usa,2016.0,export
6861,212.0,4949233.0,usa,2017.0,export
6862,312.0,19434419.0,usa,2017.0,export
6863,512.0,3501390.0,usa,2017.0,export
6864,612.0,31315.0,usa,2017.0,export
6865,712.0,7101045.0,usa,2017.0,export
6866,1111.0,52271800.0,usa,2017.0,export
6867,2111.0,39335281.0,usa,2017.0,export
6868,3111.0,3296576.0,usa,2017.0,export
6869,3112.0,19624101.0,usa,2017.0,export
6870,4111.0,5904510.0,usa,2017.0,export
6871,5111.0,862.0,usa,2017.0,export
6872,5112.0,6038940.0,usa,2017.0,export
6873,7111.0,7128.0,usa,2017.0,export
6874,111210.0,26289958.0,usa,2017.0,export
6875,111220.0,727447.0,usa,2017.0,export
6876,112010.0,9763498.0,usa,2017.0,export
6877,113101.0,63889734.0,usa,2017.0,export
6878,113201.0,12116493.0,usa,2017.0,export
6879,113202.0,60721.0,usa,2017.0,export
6880,211210.0,61610967.0,usa,2017.0,export
6881,211220.0,63960978.0,usa,2017.0,export
6882,212010.0,23649312.0,usa,2017.0,export
6883,212020.0,7508311.0,usa,2017.0,export
6884,213101.0,101146993.0,usa,2017.0,export
6885,213201.0,186602.0,usa,2017.0,export
6886,213202.0,208983.0,usa,2017.0,export
6887,311210.0,59343942.0,usa,2017.0,export
6888,311220.0,79143035.0,usa,2017.0,export
6889,312010.0,14162468.0,usa,2017.0,export
6890,312020.0,8024037.0,usa,2017.0,export
6891,313101.0,4837409.0,usa,2017.0,export
6892,313201.0,290235.0,usa,2017.0,export
6893,313202.0,16888631.0,usa,2017.0,export
6894,411210.0,54343713.0,usa,2017.0,export
6895,411220.0,9050650.0,usa,2017.0,export
6896,412010.0,1774034.0,usa,2017.0,export
6897,412020.0,19056.0,usa,2017.0,export
6898,413101.0,27522.0,usa,2017.0,export
6899,413102.0,9644.0,usa,2017.0,export
6900,413201.0,510483.0,usa,2017.0,export
6901,413202.0,19482298.0,usa,2017.0,export
6902,511210.0,16655631.0,usa,2017.0,export
6903,511220.0,112111007.0,usa,2017.0,export
6904,512010.0,5027248.0,usa,2017.0,export
6905,512020.0,29857802.0,usa,2017.0,export
6906,513202.0,57626719.0,usa,2017.0,export
6907,611210.0,5257780.0,usa,2017.0,export
6908,611220.0,83680024.0,usa,2017.0,export
6909,612010.0,1076002.0,usa,2017.0,export
6910,612020.0,70599767.0,usa,2017.0,export
6911,613101.0,63613.0,usa,2017.0,export
6912,613201.0,196472.0,usa,2017.0,export
6913,613202.0,27380513.0,usa,2017.0,export
6914,711210.0,864626.0,usa,2017.0,export
6915,711220.0,81401605.0,usa,2017.0,export
6916,712010.0,893971.0,usa,2017.0,export
6917,712020.0,36280931.0,usa,2017.0,export
6918,713101.0,13008354.0,usa,2017.0,export
6919,713201.0,163227.0,usa,2017.0,export
6920,713202.0,30331359.0,usa,2017.0,export
6921,811210.0,1313390.0,usa,2017.0,export
6922,811220.0,1193199.0,usa,2017.0,export
6923,812020.0,3824966.0,usa,2017.0,export
6924,813101.0,17820.0,usa,2017.0,export
6925,813201.0,3676746.0,usa,2017.0,export
6926,813202.0,754076.0,usa,2017.0,export
6927,212.0,5522991.0,usa,2018.0,export
6928,312.0,20616105.0,usa,2018.0,export
6929,512.0,3877303.0,usa,2018.0,export
6930,612.0,22706.0,usa,2018.0,export
6931,712.0,7595400.0,usa,2018.0,export
6932,1111.0,50398617.0,usa,2018.0,export
6933,2111.0,67610610.0,usa,2018.0,export
6934,3111.0,3533975.0,usa,2018.0,export
6935,3112.0,20376412.0,usa,2018.0,export
6936,4111.0,6636841.0,usa,2018.0,export
6937,5111.0,575.0,usa,2018.0,export
6938,5112.0,6512385.0,usa,2018.0,export
6939,7111.0,3114.0,usa,2018.0,export
6940,111210.0,28027978.0,usa,2018.0,export
6941,111220.0,808090.0,usa,2018.0,export
6942,112010.0,10122537.0,usa,2018.0,export
6943,113101.0,65007285.0,usa,2018.0,export
6944,113201.0,12449571.0,usa,2018.0,export
6945,113202.0,60274.0,usa,2018.0,export
6946,211210.0,66923712.0,usa,2018.0,export
6947,211220.0,70877767.0,usa,2018.0,export
6948,212010.0,26058579.0,usa,2018.0,export
6949,212020.0,7856799.0,usa,2018.0,export
6950,213101.0,124495762.0,usa,2018.0,export
6951,213201.0,392740.0,usa,2018.0,export
6952,213202.0,227568.0,usa,2018.0,export
6953,311210.0,62640516.0,usa,2018.0,export
6954,311220.0,83719163.0,usa,2018.0,export
6955,312010.0,14800712.0,usa,2018.0,export
6956,312020.0,8208079.0,usa,2018.0,export
6957,313101.0,5140280.0,usa,2018.0,export
6958,313201.0,296990.0,usa,2018.0,export
6959,313202.0,17123396.0,usa,2018.0,export
6960,411210.0,58482280.0,usa,2018.0,export
6961,411220.0,9368603.0,usa,2018.0,export
6962,412010.0,1831021.0,usa,2018.0,export
6963,412020.0,15712.0,usa,2018.0,export
6964,413101.0,35880.0,usa,2018.0,export
6965,413102.0,13417.0,usa,2018.0,export
6966,413201.0,501954.0,usa,2018.0,export
6967,413202.0,19452021.0,usa,2018.0,export
6968,511210.0,16591651.0,usa,2018.0,export
6969,511220.0,115819328.0,usa,2018.0,export
6970,512010.0,5105202.0,usa,2018.0,export
6971,512020.0,29979764.0,usa,2018.0,export
6972,513202.0,55806696.0,usa,2018.0,export
6973,611210.0,6075142.0,usa,2018.0,export
6974,611220.0,86583704.0,usa,2018.0,export
6975,612010.0,1086153.0,usa,2018.0,export
6976,612020.0,72269939.0,usa,2018.0,export
6977,613101.0,57478.0,usa,2018.0,export
6978,613201.0,179127.0,usa,2018.0,export
6979,613202.0,25344658.0,usa,2018.0,export
6980,711210.0,979555.0,usa,2018.0,export
6981,711220.0,87111849.0,usa,2018.0,export
6982,712010.0,1030694.0,usa,2018.0,export
6983,712020.0,38578238.0,usa,2018.0,export
6984,713101.0,13546743.0,usa,2018.0,export
6985,713201.0,205453.0,usa,2018.0,export
6986,713202.0,33791347.0,usa,2018.0,export
6987,811210.0,1286736.0,usa,2018.0,export
6988,811220.0,1470155.0,usa,2018.0,export
6989,812020.0,3871331.0,usa,2018.0,export
6990,813101.0,19717.0,usa,2018.0,export
6991,813201.0,3516889.0,usa,2018.0,export
6992,813202.0,803912.0,usa,2018.0,export
6993,212.0,5136478.0,usa,2019.0,export
6994,312.0,20245555.0,usa,2019.0,export
6995,512.0,4692533.0,usa,2019.0,export
6996,612.0,26410.0,usa,2019.0,export
6997,712.0,7108002.0,usa,2019.0,export
6998,1111.0,46447169.0,usa,2019.0,export
6999,2111.0,82369156.0,usa,2019.0,export
7000,3111.0,3139239.0,usa,2019.0,export
7001,3112.0,19312207.0,usa,2019.0,export
7002,4111.0,6209535.0,usa,2019.0,export
7003,5111.0,1333.0,usa,2019.0,export
7004,5112.0,7019607.0,usa,2019.0,export
7005,7111.0,2329.0,usa,2019.0,export
7006,111210.0,27706791.0,usa,2019.0,export
7007,111220.0,790902.0,usa,2019.0,export
7008,112010.0,9947762.0,usa,2019.0,export
7009,113101.0,65238611.0,usa,2019.0,export
7010,113201.0,12293921.0,usa,2019.0,export
7011,113202.0,56699.0,usa,2019.0,export
7012,211210.0,65030399.0,usa,2019.0,export
7013,211220.0,65998644.0,usa,2019.0,export
7014,212010.0,25591568.0,usa,2019.0,export
7015,212020.0,7711369.0,usa,2019.0,export
7016,213101.0,119093165.0,usa,2019.0,export
7017,213201.0,435540.0,usa,2019.0,export
7018,213202.0,220094.0,usa,2019.0,export
7019,311210.0,58490542.0,usa,2019.0,export
7020,311220.0,80070267.0,usa,2019.0,export
7021,312010.0,14104567.0,usa,2019.0,export
7022,312020.0,8085042.0,usa,2019.0,export
7023,313101.0,5020866.0,usa,2019.0,export
7024,313201.0,280676.0,usa,2019.0,export
7025,313202.0,16545322.0,usa,2019.0,export
7026,411210.0,54683275.0,usa,2019.0,export
7027,411220.0,9079073.0,usa,2019.0,export
7028,412010.0,1829279.0,usa,2019.0,export
7029,412020.0,12258.0,usa,2019.0,export
7030,413101.0,23441.0,usa,2019.0,export
7031,413102.0,11943.0,usa,2019.0,export
7032,413201.0,477027.0,usa,2019.0,export
7033,413202.0,18569735.0,usa,2019.0,export
7034,511210.0,15226697.0,usa,2019.0,export
7035,511220.0,112305253.0,usa,2019.0,export
7036,512010.0,4980326.0,usa,2019.0,export
7037,512020.0,32599069.0,usa,2019.0,export
7038,513202.0,60354514.0,usa,2019.0,export
7039,611210.0,5171772.0,usa,2019.0,export
7040,611220.0,85387064.0,usa,2019.0,export
7041,612010.0,1041587.0,usa,2019.0,export
7042,612020.0,67582823.0,usa,2019.0,export
7043,613101.0,54802.0,usa,2019.0,export
7044,613201.0,174281.0,usa,2019.0,export
7045,613202.0,24131005.0,usa,2019.0,export
7046,711210.0,822767.0,usa,2019.0,export
7047,711220.0,92618058.0,usa,2019.0,export
7048,712010.0,980679.0,usa,2019.0,export
7049,712020.0,39912620.0,usa,2019.0,export
7050,713101.0,13824796.0,usa,2019.0,export
7051,713201.0,215632.0,usa,2019.0,export
7052,713202.0,32684056.0,usa,2019.0,export
7053,811210.0,1229195.0,usa,2019.0,export
7054,811220.0,1504264.0,usa,2019.0,export
7055,812020.0,3358091.0,usa,2019.0,export
7056,813101.0,18870.0,usa,2019.0,export
7057,813201.0,3836157.0,usa,2019.0,export
7058,813202.0,1037197.0,usa,2019.0,export
7059,212.0,4439717.0,usa,2020.0,export
7060,312.0,18664115.0,usa,2020.0,export
7061,512.0,3658044.0,usa,2020.0,export
7062,612.0,20806.0,usa,2020.0,export
7063,712.0,5899918.0,usa,2020.0,export
7064,1111.0,55125929.0,usa,2020.0,export
7065,2111.0,62748963.0,usa,2020.0,export
7066,3111.0,2740575.0,usa,2020.0,export
7067,3112.0,16851222.0,usa,2020.0,export
7068,4111.0,6004069.0,usa,2020.0,export
7069,5111.0,309.0,usa,2020.0,export
7070,5112.0,6105492.0,usa,2020.0,export
7071,7111.0,1280.0,usa,2020.0,export
7072,111210.0,28255628.0,usa,2020.0,export
7073,111220.0,646839.0,usa,2020.0,export
7074,112010.0,8815361.0,usa,2020.0,export
7075,113101.0,63259258.0,usa,2020.0,export
7076,113201.0,11462516.0,usa,2020.0,export
7077,113202.0,56403.0,usa,2020.0,export
7078,211210.0,57734270.0,usa,2020.0,export
7079,211220.0,59174197.0,usa,2020.0,export
7080,212010.0,21249485.0,usa,2020.0,export
7081,212020.0,6645927.0,usa,2020.0,export
7082,213101.0,91294915.0,usa,2020.0,export
7083,213201.0,181552.0,usa,2020.0,export
7084,213202.0,213949.0,usa,2020.0,export
7085,311210.0,50304229.0,usa,2020.0,export
7086,311220.0,70157507.0,usa,2020.0,export
7087,312010.0,12113408.0,usa,2020.0,export
7088,312020.0,6895719.0,usa,2020.0,export
7089,313101.0,5324555.0,usa,2020.0,export
7090,313201.0,215002.0,usa,2020.0,export
7091,313202.0,14535456.0,usa,2020.0,export
7092,411210.0,57698954.0,usa,2020.0,export
7093,411220.0,6905123.0,usa,2020.0,export
7094,412010.0,2168836.0,usa,2020.0,export
7095,412020.0,9911.0,usa,2020.0,export
7096,413101.0,15491.0,usa,2020.0,export
7097,413102.0,16933.0,usa,2020.0,export
7098,413201.0,475958.0,usa,2020.0,export
7099,413202.0,13199728.0,usa,2020.0,export
7100,511210.0,12436169.0,usa,2020.0,export
7101,511220.0,92149062.0,usa,2020.0,export
7102,512010.0,4014923.0,usa,2020.0,export
7103,512020.0,25757556.0,usa,2020.0,export
7104,513202.0,48671534.0,usa,2020.0,export
7105,611210.0,4887952.0,usa,2020.0,export
7106,611220.0,85289631.0,usa,2020.0,export
7107,612010.0,815824.0,usa,2020.0,export
7108,612020.0,66257733.0,usa,2020.0,export
7109,613101.0,48639.0,usa,2020.0,export
7110,613201.0,134907.0,usa,2020.0,export
7111,613202.0,21210673.0,usa,2020.0,export
7112,711210.0,893928.0,usa,2020.0,export
7113,711220.0,91214776.0,usa,2020.0,export
7114,712010.0,896061.0,usa,2020.0,export
7115,712020.0,38801794.0,usa,2020.0,export
7116,713101.0,12556815.0,usa,2020.0,export
7117,713201.0,191799.0,usa,2020.0,export
7118,713202.0,25403414.0,usa,2020.0,export
7119,811210.0,1058023.0,usa,2020.0,export
7120,811220.0,1324943.0,usa,2020.0,export
7121,812020.0,2927619.0,usa,2020.0,export
7122,813101.0,19412.0,usa,2020.0,export
7123,813201.0,2401288.0,usa,2020.0,export
7124,813202.0,1371105.0,usa,2020.0,export
7125,212.0,4866692.0,usa,2021.0,export
7126,312.0,20393290.0,usa,2021.0,export
7127,512.0,4681230.0,usa,2021.0,export
7128,612.0,20011.0,usa,2021.0,export
7129,712.0,6626906.0,usa,2021.0,export
7130,1111.0,70018241.0,usa,2021.0,export
7131,2111.0,88334780.0,usa,2021.0,export
7132,3111.0,3511124.0,usa,2021.0,export
7133,3112.0,18784095.0,usa,2021.0,export
7134,4111.0,5793516.0,usa,2021.0,export
7135,5111.0,223.0,usa,2021.0,export
7136,5112.0,6285808.0,usa,2021.0,export
7137,7111.0,1608.0,usa,2021.0,export
7138,111210.0,33182351.0,usa,2021.0,export
7139,111220.0,666377.0,usa,2021.0,export
7140,112010.0,10130964.0,usa,2021.0,export
7141,113101.0,71953655.0,usa,2021.0,export
7142,113201.0,12619765.0,usa,2021.0,export
7143,113202.0,76169.0,usa,2021.0,export
7144,211210.0,72378871.0,usa,2021.0,export
7145,211220.0,76550726.0,usa,2021.0,export
7146,212010.0,24486649.0,usa,2021.0,export
7147,212020.0,6972651.0,usa,2021.0,export
7148,213101.0,153318511.0,usa,2021.0,export
7149,213201.0,504433.0,usa,2021.0,export
7150,213202.0,360834.0,usa,2021.0,export
7151,311210.0,62168288.0,usa,2021.0,export
7152,311220.0,81791554.0,usa,2021.0,export
7153,312010.0,14183670.0,usa,2021.0,export
7154,312020.0,7417837.0,usa,2021.0,export
7155,313101.0,5872149.0,usa,2021.0,export
7156,313201.0,230717.0,usa,2021.0,export
7157,313202.0,16443691.0,usa,2021.0,export
7158,411210.0,78290966.0,usa,2021.0,export
7159,411220.0,8372786.0,usa,2021.0,export
7160,412010.0,3118213.0,usa,2021.0,export
7161,412020.0,11521.0,usa,2021.0,export
7162,413101.0,15380.0,usa,2021.0,export
7163,413102.0,7564.0,usa,2021.0,export
7164,413201.0,626655.0,usa,2021.0,export
7165,413202.0,16560122.0,usa,2021.0,export
7166,511210.0,16532611.0,usa,2021.0,export
7167,511220.0,101607824.0,usa,2021.0,export
7168,512010.0,4813530.0,usa,2021.0,export
7169,512020.0,29389737.0,usa,2021.0,export
7170,513202.0,58568897.0,usa,2021.0,export
7171,611210.0,5480684.0,usa,2021.0,export
7172,611220.0,100395718.0,usa,2021.0,export
7173,612010.0,908512.0,usa,2021.0,export
7174,612020.0,76196776.0,usa,2021.0,export
7175,613101.0,76431.0,usa,2021.0,export
7176,613201.0,173581.0,usa,2021.0,export
7177,613202.0,25420752.0,usa,2021.0,export
7178,711210.0,1020177.0,usa,2021.0,export
7179,711220.0,120262016.0,usa,2021.0,export
7180,712010.0,934165.0,usa,2021.0,export
7181,712020.0,41791962.0,usa,2021.0,export
7182,713101.0,13214080.0,usa,2021.0,export
7183,713201.0,191808.0,usa,2021.0,export
7184,713202.0,29421049.0,usa,2021.0,export
7185,811210.0,1134603.0,usa,2021.0,export
7186,811220.0,1461110.0,usa,2021.0,export
7187,812020.0,3102292.0,usa,2021.0,export
7188,813101.0,18463.0,usa,2021.0,export
7189,813201.0,2287284.0,usa,2021.0,export
7190,813202.0,1161815.0,usa,2021.0,export
7191,212.0,21173.0,vietnam,2012.0,export
7192,312.0,1553872.0,vietnam,2012.0,export
7193,512.0,917352.0,vietnam,2012.0,export
7194,612.0,146.0,vietnam,2012.0,export
7195,712.0,72999.0,vietnam,2012.0,export
7196,1111.0,7131334.0,vietnam,2012.0,export
7197,2111.0,9793845.0,vietnam,2012.0,export
7198,3111.0,103177.0,vietnam,2012.0,export
7199,3112.0,997358.0,vietnam,2012.0,export
7200,4111.0,55358.0,vietnam,2012.0,export
7201,5111.0,1848.0,vietnam,2012.0,export
7202,5112.0,49794.0,vietnam,2012.0,export
7203,7111.0,0.0,vietnam,2012.0,export
7204,111210.0,2381730.0,vietnam,2012.0,export
7205,111220.0,100715.0,vietnam,2012.0,export
7206,112010.0,54338.0,vietnam,2012.0,export
7207,113101.0,13098027.0,vietnam,2012.0,export
7208,113201.0,1984136.0,vietnam,2012.0,export
7209,113202.0,19753.0,vietnam,2012.0,export
7210,211210.0,1204531.0,vietnam,2012.0,export
7211,211220.0,720832.0,vietnam,2012.0,export
7212,212010.0,127258.0,vietnam,2012.0,export
7213,212020.0,20346.0,vietnam,2012.0,export
7214,213101.0,1723799.0,vietnam,2012.0,export
7215,213201.0,28940.0,vietnam,2012.0,export
7216,213202.0,689.0,vietnam,2012.0,export
7217,311210.0,2894287.0,vietnam,2012.0,export
7218,311220.0,3748019.0,vietnam,2012.0,export
7219,312010.0,451261.0,vietnam,2012.0,export
7220,312020.0,69814.0,vietnam,2012.0,export
7221,313101.0,310062.0,vietnam,2012.0,export
7222,313201.0,16101.0,vietnam,2012.0,export
7223,313202.0,4141955.0,vietnam,2012.0,export
7224,411210.0,605562.0,vietnam,2012.0,export
7225,411220.0,3271349.0,vietnam,2012.0,export
7226,412010.0,146361.0,vietnam,2012.0,export
7227,412020.0,3949.0,vietnam,2012.0,export
7228,413101.0,485.0,vietnam,2012.0,export
7229,413102.0,1107.0,vietnam,2012.0,export
7230,413201.0,172746.0,vietnam,2012.0,export
7231,413202.0,22578071.0,vietnam,2012.0,export
7232,511210.0,2283316.0,vietnam,2012.0,export
7233,511220.0,4367211.0,vietnam,2012.0,export
7234,512010.0,115064.0,vietnam,2012.0,export
7235,512020.0,172593.0,vietnam,2012.0,export
7236,513202.0,1578313.0,vietnam,2012.0,export
7237,611210.0,73261.0,vietnam,2012.0,export
7238,611220.0,7151570.0,vietnam,2012.0,export
7239,612010.0,7302.0,vietnam,2012.0,export
7240,612020.0,4360121.0,vietnam,2012.0,export
7241,613101.0,764.0,vietnam,2012.0,export
7242,613201.0,228.0,vietnam,2012.0,export
7243,613202.0,11355033.0,vietnam,2012.0,export
7244,711210.0,1335.0,vietnam,2012.0,export
7245,711220.0,781683.0,vietnam,2012.0,export
7246,712010.0,3546.0,vietnam,2012.0,export
7247,712020.0,145271.0,vietnam,2012.0,export
7248,713101.0,363405.0,vietnam,2012.0,export
7249,713201.0,2397.0,vietnam,2012.0,export
