HS,BEC4
4810,611220
4810,611220
4810,611220
4810,611220
4810,611220
4810,611220
4810,611220
4810,611220
4810,611220
4811,611220
4811,611220
4811,611220
4811,611220
4811,611220
4811,611220
4811,611220
4812,611220
4813,113101
4813,111210
4813,111210
4814,311220
4814,311220
4816,611220
4816,611220
4817,613101
4817,613201
4817,613201
4818,713101
4818,713101
4818,713201
4818,713201
4818,713201
4819,511220
4819,511220
4819,511220
4819,511220
4819,511220
4819,511220
4820,611220
4820,713101
4820,611220
4820,611220
4820,613202
4820,611220
4821,611220
4821,611220
4822,511220
4822,611220
4823,611220
4823,611220
4823,313201
4823,313201
4823,611210
4823,611210
4901,613201
4901,613202
4901,613202
4902,613202
4902,613202
4903,613202
4904,613202
4905,613202
4905,613202
4905,613202
4906,311210
4907,811210
4908,811210
4908,813202
4909,613202
4910,613202
4911,613202
4911,613202
4911,613202
5001,5111
5002,5111
5003,5111
5004,511220
5005,411210
5006,413101
5007,411220
5007,411220
5007,411220
5101,4111
5101,4111
5101,4111
5101,4111
5101,4111
5102,4111
5102,4111
5102,4111
5103,4111
5103,4111
5103,4111
5104,4111
5105,411210
5105,411210
5105,411210
5105,411210
5105,411210
5105,411210
5106,411220
5106,411220
5107,411220
5107,411220
5108,411220
5108,411220
5109,413101
5109,413101
5110,411220
5111,411220
5111,411220
5111,411220
5111,411220
5111,411220
5112,411210
5112,411210
5112,411220
5112,411220
5112,411220
5113,411220
5201,4111
5202,4111
5202,4111
5202,4111
5203,411210
5204,411220
5204,411220
5204,413101
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5205,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5206,411220
5207,413101
5207,413101
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5208,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5209,411220
5210,411220
5210,411220
5210,411220
5210,411220
5210,411220
5210,411220
5210,411220
5210,411220
5210,411220
5210,411220
5210,411220
5211,411220
5211,411220
5211,411220
5211,411220
5211,411220
5211,411220
5211,411220
5211,411220
5211,411220
5211,411220
5211,411220
5211,411220
5211,411220
5211,411220
5212,411220
5212,411220
5212,411220
5212,411220
5212,411220
5212,411220
5212,411220
5212,411220
5212,411220
5212,411220
5301,411210
5301,411210
5301,411210
5301,4111
5302,4111
5302,4111
5303,4111
5303,4111
5305,4111
5306,411210
5306,411210
5307,411210
5307,411210
5308,411210
5308,411210
5308,411210
5309,411210
5309,411210
5309,411210
5309,411210
5310,411210
5310,411210
5311,411220
5401,411220
5401,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5402,411220
5403,411220
5403,411220
5403,411220
5403,411220
5403,411220
5403,411220
5403,411220
5403,411220
5404,411220
5404,411220
5404,411220
5404,411220
5405,411220
5406,413201
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5407,411220
5408,411220
5408,411220
5408,411220
5408,411220
5408,411220
5408,411220
5408,411220
5408,411220
5408,411220
5501,411210
5501,411210
5501,411210
5501,411210
5501,411210
5502,411210
5502,411210
5503,411210
5503,411210
5503,411210
5503,411210
5503,411210
5503,411210
5504,411210
5504,411210
5505,4111
5505,4111
5506,411210
5506,411210
5506,411210
5506,411210
5506,411210
5507,411210
5508,411220
5508,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5509,411220
5510,411220
5510,411220
5510,411220
5510,411220
5510,411220
5511,413201
5511,413201
5511,413201
5512,411220
5512,411220
5512,411220
5512,411220
5512,411220
5512,411220
5513,411220
5513,411220
5513,411220
5513,411220
5513,411220
5513,411220
5513,411220
5513,411220
5513,411220
5513,411220
5513,411220
5514,411220
5514,411220
5514,411220
5514,411220
5514,411220
5514,411220
5514,411220
5514,411220
5514,411220
5514,411220
5514,411220
5514,411220
5515,411220
5515,411220
5515,411220
5515,411220
5515,411220
5515,411220
5515,411220
5515,411220
5515,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5516,411220
5601,411220
5601,411220
5601,411220
5601,411220
5602,411210
5602,411210
5602,411210
5602,411210
5603,411210
5603,411210
5603,411210
5603,411210
5603,411210
5603,411210
5603,411210
5603,411210
5604,411210
5604,411210
5605,411210
5606,411210
5607,411210
5607,411210
5607,411210
5607,411210
5607,411210
5607,411210
5608,411210
5608,411210
5608,411210
5609,411210
5701,413202
5701,413202
5702,413202
5702,413202
5702,413202
5702,413202
5702,413202
5702,413202
5702,413202
5702,413202
5702,413202
5702,413202
5702,413202
5702,413202
5703,413202
5703,413202
5703,413202
5703,413202
5704,413202
5704,413202
5704,413202
5705,413202
5801,411220
5801,411210
5801,411220
5801,411220
5801,411220
5801,411220
5801,411210
5801,411220
5801,411220
5801,411220
5801,411220
5801,411220
5802,411220
5802,411220
5802,411220
5802,411220
5803,411220
5804,411220
5804,411220
5804,411220
5804,411220
5805,413202
5806,411220
5806,411220
5806,411220
5806,411220
5806,411220
5806,411220
5807,411220
5807,411220
5808,411220
5808,411220
5809,411220
5810,411220
5810,411220
5810,411220
5810,411220
5811,411220
5901,411220
5901,411220
5902,411220
5902,411220
5902,411220
5903,411220
5903,411220
5903,411220
5904,413202
5904,413202
5905,411220
5906,411220
5906,411220
5906,411220
5907,411220
5908,411220
5909,412010
5910,412010
5911,412010
5911,412010
5911,412010
5911,412010
5911,412010
5911,412010
6001,411220
6001,411220
6001,411220
6001,411220
6001,411220
6001,411220
6001,411220
6002,411220
6002,411220
6003,411220
6003,411220
6003,411220
6003,411220
6003,411220
6004,411220
6004,411220
6005,411220
6005,411220
6005,411220
6005,411220
6005,411220
6005,411220
6005,411220
6005,411220
6005,411220
6005,411220
6005,411220
6005,411220
6005,411220
6005,411220
6006,411220
6006,411220
6006,411220
6006,411220
6006,411220
6006,411220
6006,411220
6006,411220
6006,411220
6006,411220
6006,411220
6006,411220
6006,411220
6006,411220
6101,413202
6101,413202
6101,413202
6102,413202
6102,413202
6102,413202
6102,413202
6103,413202
6103,413202
6103,413202
6103,413202
6103,413202
6103,413202
6103,413202
6103,413202
6103,413202
6103,413202
6103,413202
6103,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6104,413202
6105,413202
6105,413202
6105,413202
6106,413202
6106,413202
6106,413202
6107,413202
6107,413202
6107,413202
6107,413202
6107,413202
6107,413202
6107,413202
6107,413202
6108,413202
6108,413202
6108,413202
6108,413202
6108,413202
6108,413202
6108,413202
6108,413202
6108,413202
6108,413202
6108,413202
6109,413202
6109,413202
6110,413202
6110,413202
6110,413202
6110,413202
6110,413202
6110,413202
6111,413202
6111,413202
6111,413202
6112,413202
6112,413202
6112,413202
6112,413202
6112,413202
6112,413202
6112,413202
6112,413202
6113,413202
6114,413202
6114,413202
6114,413202
6115,413202
6115,413202
6115,413202
6115,413202
6115,413202
6115,413202
6115,413202
6115,413202
6115,413202
6116,413202
6116,413202
6116,413202
6116,413202
6116,413202
6117,413202
6117,413202
6117,413202
6201,413202
6201,413202
6201,413202
6201,413202
6201,413202
6201,413202
6201,413202
6201,413202
6202,413202
6202,413202
6202,413202
6202,413202
6202,413202
6202,413202
6202,413202
6202,413202
6203,413202
6203,413202
6203,413202
6203,413202
6203,413202
6203,413202
6203,413202
6203,413202
6203,413202
6203,413202
6203,413202
6203,413202
6203,413202
6203,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6204,413202
6205,413202
6205,413202
6205,413202
6206,413202
6206,413202
6206,413202
6206,413202
6206,413202
6207,413202
6207,413202
6207,413202
6207,413202
6207,413202
6207,413202
6207,413202
6208,413202
6208,413202
6208,413202
6208,413202
6208,413202
6208,413202
6208,413202
6208,413202
6209,413202
6209,413202
6209,413202
6210,413202
6210,413202
6210,413202
6210,413202
6210,413202
6211,413202
6211,413202
6211,413202
6211,413202
6211,413202
6211,413202
6211,413202
6211,413202
6211,413202
6212,413202
6212,413202
6212,413202
6212,413202
6213,413202
6213,413202
6214,413202
6214,413202
6214,413202
6214,413202
6214,413202
6215,413202
6215,413202
6215,413202
6216,413202
6217,413202
6217,413202
6301,413202
6301,413202
6301,413202
6301,413202
6301,413202
6302,413202
6302,413202
6302,413202
6302,413202
6302,413202
6302,413202
6302,413202
6302,413202
6302,413202
6302,413202
6302,413202
6302,413202
6302,413202
6302,413202
6302,413202
6303,413202
6303,413202
6303,413202
6303,413202
6303,413202
6304,413202
6304,413202
6304,413202
6304,413202
6304,413202
6304,413202
6304,413202
6305,411220
6305,411220
6305,411220
6305,411220
6305,411220
6305,411220
6306,411220
6306,411220
6306,413202
6306,413202
6306,413202
6306,413202
6306,413202
6307,413202
6307,413202
6307,413202
6308,413202
6309,411220
6310,411220
6310,411220
6401,413202
6401,413202
6401,413202
6402,413202
6402,413202
6402,413202
6402,413202
6402,413202
6403,413202
6403,413202
6403,413202
6403,413202
6403,413202
6403,413202
6403,413202
6403,413202
6404,413202
6404,413202
6404,413202
6405,413202
6405,413202
6405,413202
6406,411220
6406,411220
6406,411220
6501,411220
6502,411220
6504,413202
6505,413202
6506,413202
6506,413202
6506,413202
6507,411220
6601,413202
6601,413202
6601,413202
6602,413202
6603,411220
6603,411220
6701,411220
6702,411220
6702,411220
6703,411220
6704,413202
6704,413202
6704,413202
6704,413202
6801,311220
6802,311220
6802,311220
6802,311220
6802,311220
6802,311220
6802,311220
6802,311220
6802,311220
6803,311220
6804,311220
6804,311220
6804,311220
6804,311220
6804,313202
6805,311220
6805,311220
6805,311220
6806,311220
6806,311220
6806,311220
6807,311220
6807,311220
6808,311220
6809,311220
6809,311220
6809,311220
6810,311220
6810,311220
6810,311220
6810,311220
6811,311220
6811,311220
6811,311220
6811,311220
6812,411220
6812,411220
6812,311220
6812,311220
6812,311220
6813,311220
6813,311220
6813,311220
6814,311220
6814,311220
6815,311220
6815,311220
6815,311220
6815,311220
6901,311220
6902,311220
6902,311220
6902,311220
6903,311220
6903,311220
6903,311220
6904,311220
6904,311220
6905,311220
6905,311220
6906,311220
6907,311220
6907,311220
6907,311220
6907,311220
6907,311220
6909,311220
6909,311220
6909,311220
6909,311220
6910,311220
6910,311220
6911,313202
6911,313202
6912,313202
6913,313202
6913,313202
6914,313202
6914,313202
7001,3111
7002,311210
7002,311210
7002,311210
7002,311210
7002,311210
7003,311210
7003,311210
7003,311210
7003,311210
7004,311210
7004,311210
7005,311210
7005,311210
7005,311210
7005,311210
7006,311220
7007,511220
7007,511220
7007,511220
7007,511220
7008,511220
7009,511220
7009,511220
7009,511220
7010,311220
7010,311220
7010,311220
7011,311220
7011,311220
7011,311220
7013,313202
7013,313202
7013,313202
7013,313202
7013,313202
7013,313202
7013,313202
7013,313202
7013,313202
7013,313202
7014,711220
7015,711220
7015,711220
7016,311220
7016,311220
7017,711220
7017,711220
7017,711220
7018,711220
7018,711220
7018,711220
7019,311210
7019,311210
7019,311210
7019,311210
7019,311210
7019,311210
7019,311210
7019,311210
7019,311210
7019,311210
7019,311210
7020,311210
7101,411210
7101,4111
7101,411210
7102,411210
7102,411210
7102,411210
7102,411210
7102,411210
7103,411210
7103,411210
7103,411210
7104,411210
7104,411210
7104,411210
7105,411210
7105,411210
7106,411210
7106,411210
7106,411210
7107,411210
7108,411210
7108,411210
7108,411210
7108,0
7109,411210
7110,411210
7110,411210
7110,411210
7110,411210
7110,411210
7110,411210
7110,411210
7110,411210
7111,411210
7112,411210
7112,411210
7112,411210
7112,411210
7113,413202
7113,413202
7113,413202
7114,413202
7114,413202
7114,413202
7115,312010
7115,412010
7116,413102
7116,413202
7117,413202
7117,413201
7117,413201
7118,813202
7118,0
7201,511210
7201,511210
7201,511210
7202,511210
7202,511210
7202,511210
7202,511210
7202,511210
7202,511210
7202,511210
7202,511210
7202,511210
7202,511210
7202,511210
7202,511210
7202,511210
7202,511210
7202,511210
7203,511210
7203,511210
7204,511210
7204,511220
7204,511220
7204,511220
7204,511210
7204,511220
7204,511210
7205,511210
7205,511210
7205,511210
7206,511210
7206,511210
7207,511210
7207,511210
7207,511210
7207,511210
7208,511210
7208,511210
7208,511210
7208,511210
7208,511210
7208,511210
7208,511210
7208,511210
7208,511210
7208,511210
7208,511210
7208,511210
7208,511210
7208,511210
7209,511210
7209,511210
7209,511210
7209,511210
7209,511210
7209,511210
7209,511210
7209,511210
7209,511210
7210,511210
7210,511210
7210,511210
7210,511210
7210,511210
7210,511210
7210,511210
7210,511210
7210,511210
7210,511210
7210,511210
7211,511210
7211,511210
7211,511210
7211,511210
7211,511210
7211,511210
7212,511210
7212,511210
7212,511210
7212,511210
7212,511210
7212,511210
7213,511210
7213,511210
7213,511210
7213,511210
7214,511210
7214,511210
7214,511210
7214,511210
7214,511210
7215,511210
7215,511210
7215,511210
7216,511210
7216,511210
7216,511210
7216,511210
7216,511210
7216,511210
7216,511210
7216,511210
7216,511210
7216,511210
7216,511210
7216,511210
7217,511210
7217,511210
7217,511210
7217,511210
7218,511210
7218,511210
7218,511210
7219,511210
7219,511210
7219,511210
7219,511210
7219,511210
7219,511210
7219,511210
7219,511210
7219,511210
7219,511210
7219,511210
7219,511210
7219,511210
7219,511210
7220,511210
7220,511210
7220,511210
7220,511210
7221,511210
7222,511210
7222,511210
7222,511210
7222,511210
7222,511210
7223,511210
7224,511210
7224,511210
7225,511210
7225,511210
7225,511210
7225,511210
7225,511210
7225,511210
7225,511210
7225,511210
7226,511210
7226,511210
7226,511210
7226,511210
7226,511210
7226,511210
7227,511210
7227,511210
7227,511210
7228,511210
7228,511210
7228,511210
7228,511210
7228,511210
7228,511210
7228,511210
7228,511210
7229,511210
7229,511210
7301,511210
7301,511210
7302,511210
7302,511210
7302,511210
7302,511210
7303,311220
7304,311220
7304,311220
7304,311220
7304,311220
7304,311220
7304,311220
7304,311220
7304,311220
7304,311220
7304,311220
7304,311220
7304,311220
7304,311220
7305,311220
7305,311220
7305,311220
7305,311220
7305,311220
7305,311220
7305,311220
7306,311220
7306,311220
7306,311220
7306,311220
7306,311220
7306,311220
7306,311220
7306,311220
7306,311220
7306,311220
7307,311220
7307,311220
7307,311220
7307,311220
7307,311220
7307,311220
7307,311220
7307,311220
7307,311220
7307,311220
7308,311220
7308,311220
7308,311220
7308,311220
7308,311220
7309,312010
7310,312010
7310,312010
7310,312010
7311,212010
7312,311220
7312,311220
7313,311220
7314,311220
7314,311220
7314,311220
7314,311220
7314,311220
7314,311220
7314,311220
7314,311220
7314,311220
7314,311220
7315,311220
7315,311220
7315,311220
7315,311220
7315,311220
7315,311220
7315,311220
7315,311220
7316,511220
7317,311210
7318,311210
7318,311210
7318,311210
7318,311210
7318,311210
7318,311210
7318,311210
7318,311210
7318,311210
7318,311210
7318,311210
7318,311210
7319,313202
7319,313202
7320,311210
7320,311210
7320,311210
7321,313202
7321,313202
7321,313202
7321,313202
7321,313202
7321,313202
7321,311210
7322,312010
7322,312010
7322,312010
7323,313202
7323,313202
7323,313202
7323,313202
7323,313202
7323,313202
7324,311220
7324,311220
7324,311220
7324,311220
7325,311220
7325,311220
7325,311220
7326,311220
7326,311220
7326,311220
7326,311220
7401,311210
7402,311210
7403,311210
7403,311210
7403,311210
7403,311210
7403,311210
7403,311210
7403,311210
7404,311220
7405,311210
7406,311210
7406,311210
7407,311210
7407,311210
7407,311210
7408,311210
7408,311210
7408,311210
7408,311210
7408,311210
7409,311210
7409,311210
7409,311210
7409,311210
7409,311210
7409,311210
7409,311210
7409,311210
7410,311210
7410,311210
7410,311210
7410,311210
7411,311210
7411,311210
7411,311210
7411,311210
7412,311210
7412,311210
7413,311210
7415,311210
7415,311210
7415,311210
7415,311210
7415,311210
7418,313202
7418,311210
7419,311220
7419,311220
7419,311220
7501,311210
7501,311210
7502,311210
7502,311210
7503,311220
7504,311210
7505,311210
7505,311210
7505,311210
7505,311210
7506,311210
7506,311210
7507,311210
7507,311210
7507,311210
7508,311220
7508,311220
7601,311210
7601,311210
7602,311210
7603,311210
7603,311210
7604,311210
7604,311210
7604,311210
7605,311210
7605,311210
7605,311210
7605,311210
7606,311210
7606,311210
7606,311210
7606,311210
7607,311210
7607,311210
7607,311210
7608,311210
7608,311210
7609,311210
7610,311220
7610,311220
7611,312010
7612,312010
7612,312010
7613,312010
7614,311210
7614,311210
7615,313202
7615,311210
7616,311210
7616,311220
7616,311220
7801,311210
7801,311210
7801,311210
7802,3111
7804,311210
7804,311210
7804,311210
7806,311210
7901,311210
7901,311210
7901,311210
7902,311220
7903,311210
7903,311210
7904,311210
7905,311210
7907,311210
8001,311210
8001,311210
8002,3111
8003,311210
8007,311220
8101,311210
8101,311210
8101,311210
8101,3111
8101,311210
8102,311210
8102,311210
8102,311220
8102,311210
8102,3111
8102,311220
8103,311210
8103,3111
8103,311210
8104,311210
8104,311210
8104,3111
8104,311210
8104,311210
8105,311210
8105,3111
8105,311210
8106,311210
8107,311210
8107,3111
8107,311210
8108,311210
8108,3111
8108,311210
8109,311210
8109,3111
8109,311210
8110,311210
8110,3111
8110,311210
8111,311210
8112,311210
8112,3111
8112,311210
8112,311210
8112,3111
8112,311210
8112,311210
8112,3111
8112,311210
8112,311210
8112,311210
8113,311210
8201,312010
8201,312010
8201,312010
8201,312010
8201,312010
8201,312010
8202,312010
8202,312010
8202,312010
8202,312010
8202,312010
8202,312010
8202,312010
8203,312010
8203,312010
8203,312010
8203,312010
8204,312010
8204,312010
8204,312010
8205,312010
8205,312010
8205,312010
8205,312010
8205,312010
8205,312010
8205,312010
8205,312010
8205,312010
8206,312010
8207,312010
8207,312010
8207,311210
8207,312010
8207,311210
8207,312010
8207,312010
8207,312010
8207,311210
8207,311210
8208,311210
8208,311210
8208,311210
8208,311210
8208,311210
8209,311210
8210,313202
8211,313202
8211,313202
8211,313202
8211,313202
8211,313202
8211,313202
8212,313202
8212,313202
8212,313202
8213,311210
8214,313202
8214,313201
8214,313202
8215,313202
8215,313202
8215,313202
8215,313202
8301,311220
8301,311220
8301,311220
8301,311220
8301,311220
8301,311220
8301,311220
8302,311220
8302,311220
8302,511220
8302,311220
8302,311220
8302,311220
8302,311220
8302,311220
8303,312010
8304,312010
8305,311220
8305,311220
8305,311220
8306,311220
8306,313202
8306,313202
8306,313202
8307,311210
8307,311210
8308,311220
8308,311220
8308,311220
8309,311220
8309,311220
8310,311220
8311,311220
8311,311220
8311,311220
8311,311220
8401,212010
8401,212010
8401,212010
8401,211210
8402,212010
8402,212010
8402,212010
8402,212010
8402,211210
8403,212010
8403,211210
8404,212010
8404,212010
8404,211210
8405,212010
8405,211210
8406,212010
8406,212010
8406,212010
8406,211210
8407,511220
8407,212010
8407,511220
8407,511220
8407,511220
8407,511220
8407,511220
8407,511220
8408,511220
8408,511220
8408,511220
8409,511220
8409,511220
8409,511220
8410,212010
8410,212010
8410,212010
8410,211210
8411,511220
8411,511220
8411,511220
8411,511220
8411,511220
8411,511220
8411,511220
8411,511220
8412,511220
8412,212010
8412,212010
8412,212010
8412,212010
8412,212010
8412,211210
8413,212010
8413,212010
8413,212010
8413,212010
8413,212010
8413,212010
8413,212010
8413,212010
8413,212010
8413,212010
8413,211210
8413,211210
8414,212010
8414,212010
8414,212010
8414,212010
8414,313202
8414,313202
8414,313202
8414,313202
8414,311210
8415,313202
8415,511220
8415,312010
8415,312010
8415,312010
8415,311210
8416,312010
8416,312010
8416,312010
8416,311210
8417,312010
8417,312010
8417,312010
8417,312010
8418,313202
8418,313202
8418,313202
8418,313202
8418,313202
8418,312010
8418,312010
8418,312010
8418,311210
8418,311210
8419,312010
8419,312010
8419,712020
8419,112010
8419,112010
8419,712010
8419,112010
8419,112010
8419,112010
8419,112010
8419,112010
8419,111220
8420,612010
8420,611210
8420,611210
8421,112010
8421,412010
8421,412010
8421,112010
8421,112010
8421,512010
8421,212010
8421,512010
8421,212010
8421,411220
8421,411210
8422,313202
8422,112010
8422,112010
8422,112010
8422,112010
8422,111210
8423,713202
8423,712010
8423,112010
8423,112010
8423,112010
8423,112010
8423,112010
8424,312010
8424,312010
8424,312010
8424,112010
8424,112010
8424,112010
8424,312020
8424,311220
8425,312010
8425,312010
8425,312010
8425,312010
8425,512010
8425,512010
8425,512010
8426,512010
8426,512010
8426,512010
8426,312010
8426,512010
8426,512010
8426,512010
8426,512010
8426,512010
8427,512010
8427,512010
8427,512010
8428,512010
8428,312010
8428,212010
8428,212010
8428,212010
8428,212020
8428,312010
8428,712010
8428,312020
8429,312010
8429,312010
8429,312010
8429,312010
8429,312010
8429,212010
8429,212010
8429,212010
8430,212010
8430,212010
8430,212010
8430,212010
8430,212010
8430,212010
8430,212010
8430,212010
8430,212010
8431,211210
8431,212010
8431,211210
8431,211220
8431,211210
8431,211210
8431,211210
8431,211210
8432,112010
8432,112010
8432,112010
8432,112010
8432,112010
8432,112010
8432,112010
8432,112010
8432,111210
8433,112010
8433,112010
8433,112010
8433,112010
8433,112010
8433,112010
8433,112010
8433,112010
8433,112010
8433,112010
8433,111210
8434,112010
8434,112010
8434,111210
8435,112010
8435,111210
8436,112010
8436,112010
8436,112010
8436,112010
8436,111210
8436,111210
8437,112010
8437,112010
8437,111210
8438,112010
8438,112010
8438,112010
8438,112010
8438,112010
8438,112010
8438,112010
8438,111210
8439,312010
8439,312010
8439,312010
8439,111210
8439,111210
8440,612010
8440,611210
8441,612010
8441,612010
8441,612010
8441,612010
8441,612010
8441,111210
8442,612010
8442,612010
8442,612010
8443,612010
8443,612020
8443,612010
8443,612010
8443,612010
8443,612010
8443,612010
8443,612010
8443,612020
8443,612020
8443,612020
8443,612010
8443,611220
8444,412010
8445,412010
8445,412010
8445,412010
8445,412010
8445,412010
8445,412010
8445,412010
8445,412010
8446,412010
8446,412010
8446,412010
8446,412010
8447,412010
8447,412010
8447,412010
8447,412010
8448,411210
8448,411210
8448,411210
8448,411210
8448,411210
8448,411210
8448,411210
8448,411210
8448,411210
8448,411210
8448,411210
8449,412010
8450,313202
8450,313202
8450,313202
8450,312010
8450,313202
8451,312010
8451,313202
8451,312010
8451,412010
8451,412010
8451,412010
8451,412010
8451,411210
8452,313202
8452,412010
8452,412010
8452,412010
8452,412010
8453,412010
8453,412010
8453,412010
8453,411210
8454,212010
8454,212010
8454,212010
8454,212010
8455,212010
8455,212010
8455,212010
8455,211210
8455,211210
8456,212010
8456,212010
8456,212010
8456,212010
8456,212020
8456,212020
8456,212020
8457,212010
8457,212010
8457,212010
8458,212010
8458,212010
8458,212010
8458,212010
8459,212010
8459,212010
8459,212010
8459,212010
8459,212010
8459,212010
8459,212010
8459,212010
8459,212010
8459,212010
8459,212010
8459,212010
8460,212010
8460,212010
8460,212010
8460,212010
8460,212010
8460,212010
8460,212010
8460,212010
8460,212010
8460,212010
8461,212010
8461,212010
8461,212010
8461,212010
8461,212010
8462,212010
8462,212010
8462,212010
8462,212010
8462,212010
8462,212010
8462,212010
8462,212010
8462,212010
8463,212010
8463,212010
8463,212010
8463,212010
8464,312010
8464,312010
8464,312010
8465,312010
8465,312020
8465,312010
8465,312010
8465,312010
8465,312010
8465,312010
8465,312010
8465,312020
8466,312020
8466,312020
8466,311220
8466,311220
8466,311220
8466,311220
8466,311220
8467,312010
8467,312010
8467,312010
8467,312010
8467,312010
8467,312010
8467,312010
8467,311210
8467,311210
8467,311210
8468,312010
8468,312010
8468,312010
8468,311210
8470,613202
8470,612020
8470,612020
8470,612020
8470,612020
8470,612020
8471,612020
8471,612020
8471,612020
8471,612020
8471,612020
8471,612020
8471,612020
8471,612020
8472,612020
8472,612020
8472,612020
8473,611220
8473,611220
8473,611220
8473,611220
8473,611220
8474,212010
8474,212010
8474,312010
8474,312010
8474,312010
8474,212010
8474,211210
8475,312010
8475,312010
8475,312010
8475,311210
8476,112010
8476,112010
8476,112010
8476,112010
8476,111210
8477,312020
8477,312010
8477,312010
8477,312020
8477,512020
8477,312020
8477,312010
8477,311220
8478,112010
8478,111210
8479,312010
8479,112010
8479,312010
8479,312010
8479,512010
8479,312010
8479,512020
8479,512020
8479,312010
8479,312010
8479,312020
8479,311220
8480,312020
8480,312020
8480,312020
8480,312020
8480,312020
8480,312020
8480,312020
8480,312020
8480,312020
8481,311220
8481,311220
8481,311220
8481,311220
8481,311220
8481,311220
8482,311220
8482,311220
8482,311220
8482,311220
8482,311220
8482,311220
8482,311220
8482,311220
8483,511220
8483,511220
8483,511220
8483,511220
8483,511220
8483,511220
8483,511220
8484,211220
8484,211220
8484,211220
8486,612020
8486,612020
8486,612020
8486,612020
8486,612020
8487,511220
8487,511220
8501,312
8501,312
8501,312
8501,312
8501,312
8501,312
8501,312
8501,312
8501,312
8501,312
8501,312
8501,312
8501,312
8501,312
8502,312
8502,312
8502,312
8502,312
8502,312
8502,312
8502,312
8503,312
8504,312
8504,312
8504,312
8504,312
8504,312
8504,312
8504,312
8504,312
8504,312
8504,312
8504,3112
8505,311220
8505,311220
8505,311220
8505,311220
8506,313202
8506,313202
8506,313202
8506,313202
8506,313202
8506,313202
8506,311220
8507,511220
8507,511220
8507,511220
8507,511220
8507,511220
8507,511220
8507,511220
8507,511220
8508,313202
8508,313202
8508,313202
8508,311220
8509,313202
8509,313202
8509,311220
8510,713202
8510,713202
8510,713202
8510,711220
8511,511220
8511,511220
8511,511220
8511,511220
8511,511220
8511,511220
8511,511220
8512,511220
8512,511220
8512,511220
8512,511220
8512,511220
8513,313202
8513,313202
8514,212
8514,212
8514,212
8514,212
8514,213202
8515,312020
8515,312020
8515,312020
8515,312020
8515,312020
8515,312020
8515,312020
8515,311220
8516,313202
8516,313202
8516,313202
8516,713202
8516,713202
8516,713202
8516,713202
8516,313202
8516,313202
8516,313202
8516,313202
8516,313202
8516,311220
8516,311220
8517,613202
8517,613202
8517,613202
8517,612020
8517,612020
8517,612020
8517,611220
8518,612020
8518,612020
8518,612020
8518,612020
8518,613202
8518,612020
8518,612020
8518,611220
8519,612020
8519,613202
8519,613202
8519,613202
8519,613202
8521,612020
8521,612020
8522,611220
8522,611220
8523,613202
8523,613202
8523,613202
8523,613202
8523,611220
8523,611220
8523,611220
8523,613202
8525,612020
8525,612020
8525,613202
8526,612020
