HS,BEC17
850680,313202
850690,311220
850710,511220
850720,511220
850730,511220
850740,511220
850750,511220
850760,511220
850780,511220
850790,511220
850811,313202
850819,313202
850860,313202
850870,311220
850940,313202
850980,313202
850990,311220
851010,713202
851020,713202
851030,713202
851090,711220
851110,511220
851120,511220
851130,511220
851140,511220
851150,511220
851180,511220
851190,511220
851210,511220
851220,511220
851230,511220
851240,511220
851290,511220
851310,313202
851390,313202
851410,212
851420,212
851430,212
851440,212
851490,213202
851511,312020
851519,312020
851521,312020
851529,312020
851531,312020
851539,312020
851580,312020
851590,311220
851610,313202
851621,313202
851629,313202
851631,713202
851632,713202
851633,713202
851640,713202
851650,313202
851660,313202
851671,313202
851672,313202
851679,313202
851680,311220
851690,311220
851711,613202
851712,613202
851718,613202
851761,612020
851762,612020
851769,612020
851770,611220
851810,612020
851821,612020
851822,612020
851829,612020
851830,613202
851840,612020
851850,612020
851890,611220
851920,612020
851930,613202
851950,613202
851981,613202
851989,613202
852110,612020
852190,612020
852210,611220
852290,611220
852321,613202
852329,613202
852341,613202
852349,613202
852351,611220
852352,611220
852359,611220
852380,613202
852550,612020
852560,612020
852580,613202
852610,612020
852691,612020
852692,612020
852712,613202
852713,613202
852719,613202
852721,511220
852729,511220
852791,613202
852792,613202
852799,613202
852842,613202
852849,613202
852852,613202
852859,613202
852862,612020
852869,613202
852871,613202
852872,613202
852873,613202
852910,611220
852990,611220
853010,512020
853080,512020
853090,511220
853110,312
853120,312
853180,312
853190,311220
853210,312
853221,312
853222,312
853223,312
853224,312
853225,312
853229,312
853230,312
853290,3112
853310,311220
853321,311220
853329,311220
853331,311220
853339,311220
853340,311220
853390,3112
853400,3112
853510,3112
853521,3112
853529,3112
853530,3112
853540,3112
853590,3112
853610,3112
853620,3112
853630,3112
853641,3112
853649,3112
853650,3112
853661,3112
853669,3112
853670,3112
853690,3112
853710,3112
853720,3112
853810,311220
853890,311220
853910,511220
853921,313202
853922,313202
853929,313202
853931,311220
853932,311220
853939,311220
853941,311220
853949,311220
853950,312
853990,311220
854011,611220
854012,611220
854020,611220
854040,611220
854060,611220
854071,311220
854079,311220
854081,611220
854089,611220
854091,611220
854099,611220
854110,611220
854121,611220
854129,611220
854130,611220
854140,611220
854150,611220
854160,611220
854190,611220
854231,611220
854232,611220
854233,611220
854239,611220
854290,611220
854310,312
854320,312
854330,312
854370,312
854390,313202
854411,611220
854419,611220
854420,611220
854430,511220
854442,311220
854449,311220
854460,311220
854470,311220
854511,311220
854519,311220
854520,311220
854590,311220
854610,3112
854620,3112
854690,3112
854710,311220
854720,311220
854790,311220
854810,2111
854890,2111
860110,512020
860120,512020
860210,512020
860290,512020
860310,512020
860390,512020
860400,512020
860500,512020
860610,512020
860630,512020
860691,512020
860692,512020
860699,512020
860711,511220
860712,511220
860719,511220
860721,511220
860729,511220
860730,511220
860791,511220
860799,511220
860800,511220
860900,512020
870110,512020
870120,512020
870130,512020
870191,512020
870192,512020
870193,512020
870194,512020
870195,512020
870210,512020
870220,512020
870230,512020
870240,512020
870290,512020
870310,513202
870321,513202
870322,513202
870323,513202
870324,513202
870331,513202
870332,513202
870333,513202
870340,513202
870350,513202
870360,513202
870370,513202
870380,513202
870390,513202
870410,512020
870421,512020
870422,512020
870423,512020
870431,512020
870432,512020
870490,512020
870510,512020
870520,512020
870530,512020
870540,512020
870590,512020
870600,511220
870710,511220
870790,511220
870810,511220
870821,511220
870829,511220
870830,511220
870840,511220
870850,511220
870870,511220
870880,511220
870891,511220
870892,511220
870893,511220
870894,511220
870895,511220
870899,511220
870911,511220
870919,511220
870990,511220
871000,812020
871110,513202
871120,513202
871130,513202
871140,513202
871150,513202
871160,513202
871190,513202
871200,513202
871310,513202
871390,513202
871410,511220
871420,511220
871491,511220
871492,511220
871493,511220
871494,511220
871495,511220
871496,511220
871499,511220
871500,513202
871610,513202
871620,512020
871631,512020
871639,512020
871640,512020
871680,512020
871690,5112
880100,512
880211,512
880212,512
880220,512020
880230,512020
880240,512020
880260,512020
880310,512
880320,512
880330,5112
880390,5112
880400,713202
880510,512020
880521,812020
880529,512020
890110,512020
890120,512
890130,512
890190,512
890200,512020
890310,513202
890391,512
890392,512
890399,512
890400,512
890510,512
890520,512
890590,512
890610,812020
890690,512
890710,512
890790,512
890800,512
900110,711220
900120,711220
900130,713202
900140,711220
900150,711220
900190,711220
900211,711220
900219,711220
900220,711220
900290,711220
900311,711220
900319,711220
900390,711220
900410,713202
900490,713202
900510,712
900580,712
900590,711220
900630,712020
900640,613202
900651,613202
900652,613202
900653,613202
900659,613202
900661,611220
900669,611220
900691,611220
900699,611220
900710,612020
900720,612020
900791,611220
900792,611220
900850,612020
900890,611220
901010,612
901050,612
901060,612020
901090,711220
901110,712020
901120,712020
901180,712
901190,711220
901210,712020
901290,711220
901310,711220
901320,712
901380,712
901390,711220
901410,712020
901420,512020
901480,712020
901490,711220
901510,812020
901520,812020
901530,812020
901540,812020
901580,812020
901590,811220
901600,712020
901710,712
901720,712020
901730,712
901780,712
901790,711220
901811,712020
901812,712020
901813,712020
901814,712020
901819,712020
901820,712020
901831,711220
901832,711220
901839,711220
901841,712020
901849,712020
901850,712020
901890,712020
901910,712020
901920,712020
902000,712020
902110,713202
902121,713202
902129,713202
902131,713202
902139,713202
902140,713202
902150,713202
902190,713202
902212,712020
902213,712020
902214,712020
902219,712020
902221,712020
902229,712020
902230,712020
902290,712020
902300,712
902410,312020
902480,312020
902490,711220
902511,712010
902519,712010
902580,212
902590,711220
902610,712
902620,712
902680,712
902690,711220
902710,712020
902720,712020
902730,712020
902750,712020
902780,712020
902790,712020
902810,712020
902820,712020
902830,212020
902890,711220
902910,212020
902920,212020
902990,711220
903010,712020
903020,712020
903031,212020
903032,212020
903033,212020
903039,212020
903040,212020
903082,212020
903084,212020
903089,212020
903090,711220
903110,212
903120,212
903141,212
903149,212
903180,212
903190,711220
903210,212020
903220,212020
903281,212020
903289,212020
903290,711220
903300,711220
910111,713202
910119,713202
910121,713202
910129,713202
910191,713202
910199,713202
910211,713202
910212,713202
910219,713202
910221,713202
910229,713202
910291,713202
910299,713202
910310,713202
910390,713202
910400,511220
910511,313202
910519,713202
910521,713202
910529,713202
910591,713202
910599,713202
910610,712
910690,712
910700,712
910811,711220
910812,711220
910819,711220
910820,711220
910890,711220
910910,711220
910990,711220
911011,711220
911012,711220
911019,711220
911090,711220
911110,711220
911120,711220
911180,711220
911190,711220
911220,711220
911290,711220
911310,511220
911320,511220
911390,511220
911410,711220
911430,711220
911440,711220
911490,711220
920110,713202
920120,713202
920190,713202
920210,713202
920290,713202
920510,713202
920590,713202
920600,713202
920710,713202
920790,713202
920810,713202
920890,713202
920930,711220
920991,711220
920992,711220
920994,711220
920999,711220
930110,812020
930120,812020
930190,812020
930200,812020
930310,812020
930320,713202
930330,713202
930390,812020
930400,812020
930510,811220
930520,811220
930591,811220
930599,811220
930621,811220
930629,811220
930630,811220
930690,813201
930700,813202
940110,511220
940120,511220
940130,313202
940140,313202
940152,313202
940153,313202
940159,313202
940161,313202
940169,313202
940171,313202
940179,313202
940180,313202
940190,311220
940210,712020
940290,712020
940310,312
940320,312
940330,312010
940340,313202
940350,313202
940360,313202
940370,313202
940382,313202
940383,313202
940389,313202
940390,311220
940410,313202
940421,313202
940429,313202
940430,313202
940490,313202
940510,313202
940520,313202
940530,313202
940540,313202
940550,313202
940560,311220
940591,311220
940592,311220
940599,311220
940610,311220
940690,311220
950300,713202
950420,711220
950430,712
950440,713202
950450,613202
950490,713202
950510,713202
950590,713202
950611,713202
950612,713202
950619,713202
950621,713202
950629,713202
950631,713202
950632,713202
950639,713202
950640,713202
950651,713202
950659,713202
950661,713202
950662,713202
950669,713202
950670,713202
950691,713202
950699,713202
950710,713202
950720,711220
950730,713202
950790,713202
950810,712010
950890,712020
960110,712020
960190,712020
960200,712020
960310,313202
960321,713202
960329,713202
960330,713202
960340,311220
960350,311220
960390,311220
960400,311220
960500,713202
960610,411220
960621,411220
960622,411220
960629,411220
960630,411220
960711,311220
960719,311220
960720,311220
960810,713202
960820,713202
960830,713202
960840,713202
960850,713202
960860,311220
960891,311220
960899,311220
960910,713202
960920,711220
960990,713202
961000,713202
961100,311220
961210,311220
961220,311220
961310,713202
961320,713202
961380,713202
961390,711220
961400,713202
961511,713202
961519,713202
961590,713202
961610,713202
961620,713202
961700,313202
961800,412020
961900,711220
962000,611220
970110,713202
970190,713202
970200,713202
970300,713202
970400,813202
970500,713202
970600,713202
